polymer_name,monomer_name,smiles_monomer,distribution,property,value,pm,units,ref,link/doi,comment,note,mechanism
Poly(para-chlorostyrene),para-Chlorostyrene,C=Cc1ccc(Cl)cc1,,Tm,328,0,C,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 1.14,,vinyl_stereo
Poly(para-chlorostyrene),para-Chlorostyrene,C=Cc1ccc(Cl)cc1,,Mn,18400,0,g/mol,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 1.2,,vinyl_stereo
Poly(para-chlorostyrene),para-Chlorostyrene,C=Cc1ccc(Cl)cc1,,Mw,48208,0,g/mol,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 1.2,,vinyl_stereo
Poly(para-chlorostyrene),para-Chlorostyrene,C=Cc1ccc(Cl)cc1,,PDI,2.62,0,,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 1.2,,vinyl_stereo
Poly(para-chlorostyrene),para-Chlorostyrene,C=Cc1ccc(Cl)cc1,,Tg,117,0,C,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 1.2,,vinyl_stereo
Poly(para-chlorostyrene),para-Chlorostyrene,C=Cc1ccc(Cl)cc1,,Tm,322,0,C,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 1.2,,vinyl_stereo
Poly(para-chlorostyrene),para-Chlorostyrene,C=Cc1ccc(Cl)cc1,,Mn,11200,0,g/mol,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 1.3,,vinyl_stereo
Poly(para-chlorostyrene),para-Chlorostyrene,C=Cc1ccc(Cl)cc1,,Mw,22176,0,g/mol,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 1.3,,vinyl_stereo
Poly(para-chlorostyrene),para-Chlorostyrene,C=Cc1ccc(Cl)cc1,,PDI,1.98,0,,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 1.3,,vinyl_stereo
Poly(para-chlorostyrene),para-Chlorostyrene,C=Cc1ccc(Cl)cc1,,Tg,118,0,C,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 1.3,,vinyl_stereo
Poly(para-chlorostyrene),para-Chlorostyrene,C=Cc1ccc(Cl)cc1,,Tm,323,0,C,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 1.3,,vinyl_stereo
Poly(para-chlorostyrene),para-Chlorostyrene,C=Cc1ccc(Cl)cc1,,Mn,13200,0,g/mol,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 1.4,,vinyl_stereo
Poly(para-chlorostyrene),para-Chlorostyrene,C=Cc1ccc(Cl)cc1,,Mw,27852,0,g/mol,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 1.4,,vinyl_stereo
Poly(para-chlorostyrene),para-Chlorostyrene,C=Cc1ccc(Cl)cc1,,PDI,2.11,0,,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 1.4,,vinyl_stereo
Poly(para-chlorostyrene),para-Chlorostyrene,C=Cc1ccc(Cl)cc1,,Tg,118,0,C,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 1.4,,vinyl_stereo
Poly(para-chlorostyrene),para-Chlorostyrene,C=Cc1ccc(Cl)cc1,,Tm,328,0,C,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 1.4,,vinyl_stereo
Poly(para-chlorostyrene),para-Chlorostyrene,C=Cc1ccc(Cl)cc1,,Mn,12700,0,g/mol,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 1.5,,vinyl_stereo
Poly(para-chlorostyrene),para-Chlorostyrene,C=Cc1ccc(Cl)cc1,,Mw,27686,0,g/mol,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 1.5,,vinyl_stereo
Poly(para-chlorostyrene),para-Chlorostyrene,C=Cc1ccc(Cl)cc1,,PDI,2.18,0,,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 1.5,,vinyl_stereo
Poly(para-chlorostyrene),para-Chlorostyrene,C=Cc1ccc(Cl)cc1,,Tg,114,0,C,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 1.5,,vinyl_stereo
Poly(para-chlorostyrene),para-Chlorostyrene,C=Cc1ccc(Cl)cc1,,Tm,311,0,C,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 1.5,,vinyl_stereo
Poly(para-chlorostyrene),para-Chlorostyrene,C=Cc1ccc(Cl)cc1,,Mn,13300,0,g/mol,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 1.6,,vinyl_stereo
Poly(para-chlorostyrene),para-Chlorostyrene,C=Cc1ccc(Cl)cc1,,Mw,38703,0,g/mol,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 1.6,,vinyl_stereo
Poly(para-chlorostyrene),para-Chlorostyrene,C=Cc1ccc(Cl)cc1,,PDI,2.91,0,,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 1.6,,vinyl_stereo
Poly(para-chlorostyrene),para-Chlorostyrene,C=Cc1ccc(Cl)cc1,,Tg,117,0,C,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 1.6,,vinyl_stereo
Poly(para-chlorostyrene),para-Chlorostyrene,C=Cc1ccc(Cl)cc1,,Tm,311,0,C,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 1.6,,vinyl_stereo
Poly(para-chlorostyrene),para-Chlorostyrene,C=Cc1ccc(Cl)cc1,,Mn,13600,0,g/mol,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 1.7,,vinyl_stereo
Poly(para-chlorostyrene),para-Chlorostyrene,C=Cc1ccc(Cl)cc1,,Mw,53040,0,g/mol,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 1.7,,vinyl_stereo
Poly(para-chlorostyrene),para-Chlorostyrene,C=Cc1ccc(Cl)cc1,,PDI,3.9,0,,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 1.7,,vinyl_stereo
Poly(para-chlorostyrene),para-Chlorostyrene,C=Cc1ccc(Cl)cc1,,Tg,116,0,C,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 1.7,,vinyl_stereo
Poly(para-chlorostyrene),para-Chlorostyrene,C=Cc1ccc(Cl)cc1,,Tm,312,0,C,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 1.7,,vinyl_stereo
Poly(para-chlorostyrene),para-Chlorostyrene,C=Cc1ccc(Cl)cc1,,Mn,19300,0,g/mol,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 1.9,,vinyl_stereo
Poly(para-chlorostyrene),para-Chlorostyrene,C=Cc1ccc(Cl)cc1,,Mw,40723,0,g/mol,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 1.9,,vinyl_stereo
Poly(para-chlorostyrene),para-Chlorostyrene,C=Cc1ccc(Cl)cc1,,PDI,2.11,0,,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 1.9,,vinyl_stereo
Poly(para-chlorostyrene),para-Chlorostyrene,C=Cc1ccc(Cl)cc1,,Tg,117,0,C,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 1.9,,vinyl_stereo
Poly(para-chlorostyrene),para-Chlorostyrene,C=Cc1ccc(Cl)cc1,,Tm,311,0,C,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 1.9,,vinyl_stereo
Poly(para-chlorostyrene-co-styrene),para-Chlorostyrene.Styrene,C=Cc1ccc(Cl)cc1.C=Cc1ccccc1,"[0.753, 0.247]",Mn,41200,0,g/mol,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 2.1,,vinyl_stereo
Poly(para-chlorostyrene-co-styrene),para-Chlorostyrene.Styrene,C=Cc1ccc(Cl)cc1.C=Cc1ccccc1,"[0.753, 0.247]",Mw,54800,0,g/mol,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 2.1,,vinyl_stereo
Poly(para-chlorostyrene-co-styrene),para-Chlorostyrene.Styrene,C=Cc1ccc(Cl)cc1.C=Cc1ccccc1,"[0.753, 0.247]",PDI,1.33,0,,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 2.1,,vinyl_stereo
Poly(para-chlorostyrene-co-styrene),para-Chlorostyrene.Styrene,C=Cc1ccc(Cl)cc1.C=Cc1ccccc1,"[0.753, 0.247]",Tg,112,0,C,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 2.1,,vinyl_stereo
Poly(para-chlorostyrene-co-styrene),para-Chlorostyrene.Styrene,C=Cc1ccc(Cl)cc1.C=Cc1ccccc1,"[0.753, 0.247]",Tm,259,0,C,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 2.1,,vinyl_stereo
Poly(para-chlorostyrene-co-styrene),para-Chlorostyrene.Styrene,C=Cc1ccc(Cl)cc1.C=Cc1ccccc1,"[0.561, 0.439]",Mn,48300,0,g/mol,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 2.2,,vinyl_stereo
Poly(para-chlorostyrene-co-styrene),para-Chlorostyrene.Styrene,C=Cc1ccc(Cl)cc1.C=Cc1ccccc1,"[0.561, 0.439]",Mw,63800,0,g/mol,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 2.2,,vinyl_stereo
Poly(para-chlorostyrene-co-styrene),para-Chlorostyrene.Styrene,C=Cc1ccc(Cl)cc1.C=Cc1ccccc1,"[0.561, 0.439]",PDI,1.32,0,,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 2.2,,vinyl_stereo
Poly(para-chlorostyrene-co-styrene),para-Chlorostyrene.Styrene,C=Cc1ccc(Cl)cc1.C=Cc1ccccc1,"[0.561, 0.439]",Tg,109,0,C,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 2.2,,vinyl_stereo
Poly(para-chlorostyrene-co-styrene),para-Chlorostyrene.Styrene,C=Cc1ccc(Cl)cc1.C=Cc1ccccc1,"[0.333, 0.667]",Mn,66000,0,g/mol,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 2.3,,vinyl_stereo
Poly(para-chlorostyrene-co-styrene),para-Chlorostyrene.Styrene,C=Cc1ccc(Cl)cc1.C=Cc1ccccc1,"[0.333, 0.667]",Mw,88400,0,g/mol,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 2.3,,vinyl_stereo
Poly(para-chlorostyrene-co-styrene),para-Chlorostyrene.Styrene,C=Cc1ccc(Cl)cc1.C=Cc1ccccc1,"[0.333, 0.667]",PDI,1.34,0,,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 2.3,,vinyl_stereo
Poly(para-chlorostyrene-co-styrene),para-Chlorostyrene.Styrene,C=Cc1ccc(Cl)cc1.C=Cc1ccccc1,"[0.333, 0.667]",Tg,105,0,C,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 2.3,,vinyl_stereo
Poly(para-chlorostyrene-co-styrene),para-Chlorostyrene.Styrene,C=Cc1ccc(Cl)cc1.C=Cc1ccccc1,"[0.222, 0.778]",Mn,69800,0,g/mol,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 2.4,,vinyl_stereo
Poly(para-chlorostyrene-co-styrene),para-Chlorostyrene.Styrene,C=Cc1ccc(Cl)cc1.C=Cc1ccccc1,"[0.222, 0.778]",Mw,87900,0,g/mol,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 2.4,,vinyl_stereo
Poly(para-chlorostyrene-co-styrene),para-Chlorostyrene.Styrene,C=Cc1ccc(Cl)cc1.C=Cc1ccccc1,"[0.222, 0.778]",PDI,1.26,0,,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 2.4,,vinyl_stereo
Poly(para-chlorostyrene-co-styrene),para-Chlorostyrene.Styrene,C=Cc1ccc(Cl)cc1.C=Cc1ccccc1,"[0.222, 0.778]",Tg,102,0,C,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 2.4,,vinyl_stereo
Poly(para-chlorostyrene-co-styrene),para-Chlorostyrene.Styrene,C=Cc1ccc(Cl)cc1.C=Cc1ccccc1,"[0.222, 0.778]",Tm,226,0,C,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 2.4,,vinyl_stereo
Poly(para-chlorostyrene-co-styrene),para-Chlorostyrene.Styrene,C=Cc1ccc(Cl)cc1.C=Cc1ccccc1,"[0.101, 0.899]",Mn,81700,0,g/mol,"Wu, Y., Wang, Z., Liu, D., Liu, B., & Cui, D. (2020). Highly Syndioselective Coordination (Co)Polymerization of para-Chlorostyrene. Macromolecules, 53(19), 8333‚Äö√Ñ√¨8339. https://doi.org/10.1021/acs.macromol.0c01121",10.1021/acs.macromol.0c01121,Table 2.5,,vinyl_stereo
